"cuda_device_name","num_system_gpus","num_keys","gpus","num_cpu_threads","data_type","distribution_type","distribution_parameter","chunk_size","num_thread_blocks","device_memory_in_bytes","device_memory_overhead","local_sort_memory_overhead","num_partitioning_passes_needed","sort_duration_breakdown","total_sort_duration"
"Tesla V100-SXM2-32GB",4,4000000000,"0,1",64,"uint32","uniform",0,2000000000,162761,17892.7346,1892.7346,1056.0000,1,"114.1430,{(11.8740),(32.2806)},70.1180,147.5400,0.0000,114.1820,{(11.8600),(33.6377)},70.1180,199.3570,0.0000",432.0330
"Tesla V100-SXM2-32GB",4,4000000000,"0,1",64,"float32","uniform",0,2000000000,162761,17892.7346,1892.7346,1056.0000,1,"114.1620,{(12.2090),(32.1166)},68.0630,217.8600,0.0000,114.1460,{(12.2090),(32.1083)},68.0630,125.8350,178.0980",532.6990
"Tesla V100-SXM2-32GB",4,4000000000,"0,1",64,"float32","uniform",0,2000000000,162761,17892.7346,1892.7346,1056.0000,1,"114.1690,{(12.2120),(32.1243)},68.4130,217.6980,0.0000,114.1400,{(12.2130),(32.1184)},68.4130,125.9330,177.7160",532.1380
"Tesla V100-SXM2-32GB",4,4000000000,"0,1",64,"float32","uniform",0,2000000000,162761,17892.7346,1892.7346,1056.0000,1,"114.0840,{(12.2100),(32.1329)},68.4280,217.7820,0.0000,114.1180,{(12.2220),(32.1929)},68.4280,125.9920,178.0470",532.6250
"Tesla V100-SXM2-32GB",4,4000000000,"0,1",64,"float32","uniform",0,2000000000,162761,17892.7346,1892.7346,1056.0000,1,"114.1390,{(12.2210),(32.1519)},68.4340,217.6970,0.0000,114.2350,{(12.2100),(32.2003)},68.4340,126.0670,177.7360",532.4390
"Tesla V100-SXM2-32GB",4,4000000000,"0,1",64,"float32","uniform",0,2000000000,162761,17892.7346,1892.7346,1056.0000,1,"114.1250,{(12.2120),(32.1286)},68.7840,217.6920,0.0000,114.1070,{(12.2080),(32.1834)},68.7840,125.9870,178.0430",533.5110
"Tesla V100-SXM2-32GB",4,4000000000,"0,2",64,"uint32","uniform",0,2000000000,162761,17892.7346,1892.7346,1056.0000,1,"142.7600,{(11.8760),(32.2233)},214.6010,216.7940,0.0000,197.7410,{(11.8700),(33.0721)},214.6010,247.3450,0.0000",706.8890
"Tesla V100-SXM2-32GB",4,4000000000,"0,2",64,"uint32","uniform",0,2000000000,162761,17892.7346,1892.7346,1056.0000,1,"143.2190,{(11.8660),(32.4050)},216.8940,216.7570,0.0000,197.5810,{(11.8630),(33.4950)},216.8940,247.6260,0.0000",709.7060
"Tesla V100-SXM2-32GB",4,4000000000,"0,2",64,"uint32","uniform",0,2000000000,162761,17892.7346,1892.7346,1056.0000,1,"142.8180,{(11.8670),(32.2667)},217.7490,214.8440,0.0000,197.7700,{(11.8670),(33.2175)},217.7490,247.2870,0.0000",710.1370
"Tesla V100-SXM2-32GB",4,4000000000,"0,2",64,"uint32","uniform",0,2000000000,162761,17892.7346,1892.7346,1056.0000,1,"142.6020,{(11.8720),(32.3332)},215.5800,214.7380,0.0000,197.7210,{(11.8580),(33.3281)},215.5800,247.8600,0.0000",708.6130
"Tesla V100-SXM2-32GB",4,4000000000,"0,2",64,"uint32","uniform",0,2000000000,162761,17892.7346,1892.7346,1056.0000,1,"142.7900,{(11.8750),(32.2325)},217.3150,216.4810,0.0000,197.6650,{(11.8690),(33.2042)},217.3150,247.8080,0.0000",710.1330
"Tesla V100-SXM2-32GB",4,4000000000,"0,2",64,"float32","uniform",0,2000000000,162761,17892.7346,1892.7346,1056.0000,1,"143.0790,{(12.2190),(32.1361)},221.4870,275.4670,0.0000,198.6030,{(12.2160),(32.1700)},221.4870,126.2560,231.7660",824.8060
"Tesla V100-SXM2-32GB",4,4000000000,"0,2",64,"float32","uniform",0,2000000000,162761,17892.7346,1892.7346,1056.0000,1,"142.6390,{(12.2120),(32.0696)},220.6800,276.8730,0.0000,197.6900,{(12.2240),(32.1772)},220.6800,126.0990,232.1130",823.2710
"Tesla V100-SXM2-32GB",4,4000000000,"0,2",64,"float32","uniform",0,2000000000,162761,17892.7346,1892.7346,1056.0000,1,"142.6620,{(12.2180),(32.1366)},218.3120,276.3680,0.0000,197.6700,{(12.2090),(32.1874)},218.3120,125.8870,231.8980",820.4280
"Tesla V100-SXM2-32GB",4,4000000000,"0,2",64,"float32","uniform",0,2000000000,162761,17892.7346,1892.7346,1056.0000,1,"142.7570,{(12.2150),(32.1315)},221.6550,275.6230,0.0000,197.6860,{(12.2110),(32.1444)},221.6550,125.9570,231.8150",823.7370
"Tesla V100-SXM2-32GB",4,4000000000,"0,2",64,"float32","uniform",0,2000000000,162761,17892.7346,1892.7346,1056.0000,1,"142.8730,{(12.2270),(32.1354)},220.2490,277.6980,0.0000,197.6850,{(12.2050),(32.0655)},220.2490,125.9310,231.9530",822.3560
"Tesla V100-SXM2-32GB",4,4000000000,"0,1,2,3",64,"uint32","uniform",0,1000000000,81381,9579.6078,1579.6078,656.0000,1,"81.1660,{(6.0360),(16.0836)},218.0100,260.8150,0.0000,84.0700,{(5.9850),(16.4506)},218.0100,270.0660,0.0000,205.4650,{(5.9650),(16.3052)},218.0100,296.9450,0.0000,212.2940,{(5.9590),(16.8079)},218.0100,298.0700,0.0000",752.0910
