"cuda_device_name","num_system_gpus","num_keys","gpus","num_cpu_threads","data_type","distribution_type","distribution_parameter","chunk_size","num_thread_blocks","device_memory_in_bytes","device_memory_overhead","local_sort_memory_overhead","num_partitioning_passes_needed","sort_duration_breakdown","total_sort_duration"
"NVIDIA A100-SXM4-40GB",8,2000000000,"0,1,2,3",128,"float32","uniform",0,500000000,40691,4922.9422,922.9422,456.0000,2,"152.3630,{(2.0750,1.8540),(4.5591,4.4738)},15.2190,157.0160,0.0000,152.3350,{(2.3240,2.0620),(5.7432,4.9563)},15.2190,157.0450,0.0000,152.3620,{(2.3190,2.0710),(5.7405,5.0321)},15.2190,157.1960,0.0000,152.3680,{(2.3250,2.0630),(5.7347,5.1210)},15.2190,157.1710,0.0000",340.7890
"NVIDIA A100-SXM4-40GB",8,2000000000,"0,1,2,3",128,"float32","uniform",0,500000000,40691,4922.9422,922.9422,456.0000,2,"152.5430,{(2.1540,1.9190),(4.9548,4.6452)},15.1960,156.8080,0.0000,152.5330,{(2.0790,1.8580),(4.5593,4.3914)},15.1960,156.7880,0.0000,152.5390,{(2.3160,2.0710),(5.7387,5.0342)},15.1960,157.1030,0.0000,152.5400,{(2.3110,2.0640),(5.7363,5.1286)},15.1960,157.0810,0.0000",340.6340
"NVIDIA A100-SXM4-40GB",8,2000000000,"0,2,4,6",128,"uint32","uniform",0,500000000,40691,4922.9422,922.9422,456.0000,1,"82.3080,{(2.2640),(4.9979)},16.4090,104.0060,0.0000,82.2730,{(2.2680),(4.9819)},16.4090,93.1890,0.0000,96.7550,{(2.2580),(5.0213)},16.4090,99.7150,0.0000,97.0150,{(2.2630),(5.0036)},16.4090,102.2250,0.0000",224.9260
"NVIDIA A100-SXM4-40GB",8,2000000000,"0,2,4,6",128,"uint32","uniform",0,500000000,40691,4922.9422,922.9422,456.0000,1,"82.6000,{(2.2670),(5.0165)},16.4760,90.4040,0.0000,82.5250,{(2.2690),(4.9797)},16.4760,103.6390,0.0000,96.5730,{(2.2610),(4.9910)},16.4760,104.2220,0.0000,96.9660,{(2.2640),(5.0232)},16.4760,104.0010,0.0000",225.1760
"NVIDIA A100-SXM4-40GB",8,2000000000,"0,2,4,6",128,"uint32","uniform",0,500000000,40691,4922.9422,922.9422,456.0000,1,"82.4060,{(2.2710),(5.0182)},15.6690,92.6380,0.0000,82.3040,{(2.2840),(4.9915)},15.6690,95.7600,0.0000,96.3040,{(2.2590),(5.0155)},15.6690,102.4340,0.0000,96.7170,{(2.2640),(5.0034)},15.6690,104.3610,0.0000",224.2460
"NVIDIA A100-SXM4-40GB",8,2000000000,"0,2,4,6",128,"uint32","uniform",0,500000000,40691,4922.9422,922.9422,456.0000,1,"82.2770,{(2.2830),(5.0129)},15.9550,96.9830,0.0000,82.1780,{(2.2840),(4.9934)},15.9550,103.8150,0.0000,96.4900,{(2.2600),(5.0119)},15.9550,104.0980,0.0000,96.8100,{(2.2640),(5.0107)},15.9550,90.0950,0.0000",224.3960
"NVIDIA A100-SXM4-40GB",8,2000000000,"0,2,4,6",128,"uint32","uniform",0,500000000,40691,4922.9422,922.9422,456.0000,1,"82.5530,{(2.2660),(5.0022)},16.1590,95.5430,0.0000,82.4720,{(2.2660),(4.9664)},16.1590,103.6730,0.0000,96.7420,{(2.2570),(4.9999)},16.1590,103.9090,0.0000,96.9070,{(2.1730),(4.7088)},16.1590,95.4120,0.0000",224.3010
"NVIDIA A100-SXM4-40GB",8,2000000000,"0,2,4,6",128,"float32","uniform",0,500000000,40691,4922.9422,922.9422,456.0000,2,"82.0930,{(2.3250,2.1940),(5.7869,5.0974)},16.3540,103.7220,0.0000,82.0240,{(2.3240,2.1860),(5.7374,4.9488)},16.3540,103.5040,0.0000,96.1910,{(2.3150,2.0590),(4.8763,4.5886)},16.3540,91.2980,0.0000,96.3590,{(2.3180,2.1930),(5.7518,5.1491)},16.3540,92.2910,0.0000",232.5630
"NVIDIA A100-SXM4-40GB",8,2000000000,"0,2,4,6",128,"float32","uniform",0,500000000,40691,4922.9422,922.9422,456.0000,2,"82.0960,{(2.3390,2.0630),(5.7868,5.0970)},16.6090,97.3120,0.0000,82.0260,{(2.3180,2.0620),(5.7360,4.9699)},16.6090,100.0220,0.0000,96.1720,{(2.3170,2.0680),(5.7412,5.0599)},16.6090,104.5420,0.0000,96.4650,{(2.3220,2.0710),(5.7511,5.1464)},16.6090,104.6620,0.0000",233.5940
"NVIDIA A100-SXM4-40GB",8,2000000000,"0,2,4,6",128,"float32","uniform",0,500000000,40691,4922.9422,922.9422,456.0000,2,"82.0450,{(2.3180,2.0620),(5.7840,5.1003)},16.0320,101.8090,0.0000,81.9740,{(2.3260,2.0640),(5.7380,4.9768)},16.0320,103.6630,0.0000,96.1190,{(2.3170,2.0650),(5.7436,5.0429)},16.0320,104.3060,0.0000,96.2080,{(2.3190,1.9100),(5.2700,4.6601)},16.0320,90.6140,0.0000",232.2160
